leiden_res0pt5_dist0pt5_npc50,names,scores,logfoldchanges,pvals,pvals_adj
0,PLTP,7.260959,0.25619125,3.8435552713462447e-13,6.461030187316805e-13
0,PFKFB4,7.13773,0.98358226,9.48845457938585e-13,1.5780443963588522e-12
0,TECR,7.047918,1.1834186,1.8161468327246022e-12,3.009798107942892e-12
0,PPM1G,6.9683146,0.1737961,3.2076042001782172e-12,5.297064682688675e-12
0,LST1,6.839569,1.1433544,7.943177948015358e-12,1.3025700900766442e-11
0,MICB,6.7816715,0.6372315,1.1879347111963623e-11,1.921177170865841e-11
0,CD79B,6.5164814,0.3804366,7.197572693291666e-11,1.1560484908060929e-10
0,ATF6B,6.5107684,0.13792203,7.476742839115999e-11,1.196789212131537e-10
0,SERBP1,6.394375,-0.21273832,1.6120570696937226e-10,2.5716148492733194e-10
0,CDC42SE2,6.1589303,0.24513526,7.323790754516482e-10,1.164358597921434e-09
0,SNRPG,5.6473927,0.09495668,1.6289935123773197e-08,2.5049113354261082e-08
0,CYLD,5.5875587,0.27168122,2.3028392820419392e-08,3.518018316865373e-08
0,CLEC9A,5.243331,1.7336833,1.577031713609321e-07,2.3936177141837267e-07
0,SLC25A28,5.1299114,0.20524038,2.8987833349495723e-07,4.3714771192647895e-07
0,SERPINE1,4.884849,0.4440112,1.035081850007779e-06,1.5313986992228653e-06
0,UQCRC1,4.813079,0.030785495,1.4862267067378904e-06,2.191950708993933e-06
0,IL1B,4.6715155,0.1261001,2.989852737459508e-06,4.368351818905013e-06
0,SELENOM,4.508899,0.19963017,6.516487742483952e-06,9.403793080692227e-06
0,CSF1R,4.478241,0.19010165,7.526064451517283e-06,1.0794263693460568e-05
0,UNC5B,4.363764,0.5694824,1.2784358291953355e-05,1.8224510756614357e-05
0,ATOX1,4.339632,0.27603373,1.42721407352767e-05,2.0283739408620522e-05
0,CXCL8,4.317558,0.1794378,1.5776501341587784e-05,2.235401549608662e-05
0,KSR1,4.148928,0.28372544,3.34035568610368e-05,4.676497960545152e-05
0,HSD11B1,4.1476855,0.6286122,3.3585361433113295e-05,4.687956700038731e-05
0,CPA3,4.142952,0.30131802,3.428638481236783e-05,4.77160666973309e-05
0,PTPN22,4.126471,0.2218266,3.6837233363110885e-05,5.0963606039230105e-05
0,PIM3,4.0278854,0.27875447,5.628076266213656e-05,7.763434614277073e-05
0,CSF2RA,3.9697297,0.34220037,7.195422619097698e-05,9.838639091419301e-05
0,RASGRP1,3.9455023,0.32190502,7.963289483706106e-05,0.00010856926650750474
0,TRIM26,3.8724482,0.2295534,0.00010774758064423768,0.00014605091133568633
0,RUNX3,3.8420107,0.34580678,0.0001220305305793464,0.0001649346364314509
0,CFB,3.7325284,0.1320695,0.00018956734533090086,0.00025548012919595546
0,IL34,3.6577067,0.5039937,0.0002544818996879586,0.0003410057455818645
0,SNAPC4,3.6559803,0.32516044,0.0002562008819982596,0.00034233109304040955
0,FCGRT,3.558381,0.064650945,0.00037314755992373986,0.0004943678124413389
0,MMP9,3.3904564,0.29223326,0.0006977631437332126,0.0009166692280416715
0,TPSAB1,3.3068943,0.32413438,0.0009433650747932486,0.0012358609499386413
0,CH25H,3.289445,0.6060534,0.0010038521506223102,0.001311439160562294
0,CDKN2A,2.976771,1.0290536,0.0029130146108146426,0.003753307287011174
0,CSF1,2.936102,0.10530202,0.003323651349196008,0.004270664336364186
0,TRAFD1,2.852086,0.11559464,0.004343334336098893,0.005520389711735451
0,CXCL10,2.6954086,0.26491126,0.007030234289166803,0.008863386778546319
0,ESRRA,2.542208,0.2510574,0.01101545972647114,0.013740028222646182
0,PSMB9,2.5240254,0.110507175,0.011601953735746814,0.014433199740226142
0,LACC1,2.461478,0.28080893,0.01383658906106573,0.017167619760951925
0,SNRPD1,2.369035,0.014303888,0.01783456435500142,0.022011607059199124
0,ZBTB12,2.1074479,0.53713,0.03507876816817298,0.042621612100707584
0,AIRE,1.96697,0.65412194,0.049186675388165395,0.05930218703611714
0,BATF3,1.9630463,0.56480545,0.049640789421143444,0.05969623138081096
0,CCL8,1.9553529,0.69508904,0.050541433211041806,0.0606238674577458
0,PITX1,1.7190958,0.54788166,0.08559693126707882,0.10137616354611102
0,CD4,1.5429448,0.055974565,0.12284417554442474,0.14367560680881597
0,KCNS3,1.4179213,0.41035804,0.15621373503763045,0.18089936230283624
0,TK1,1.2076197,0.42221668,0.22719357918160088,0.2586257005732301
0,ATG7,1.1845702,0.09536892,0.23618744758196408,0.26821286420324736
0,APOC1,1.1423748,0.6177041,0.25329828978283864,0.2869490287636505
0,RCN3,1.0020095,0.1459873,0.3163389709228056,0.35493535254257375
0,CSF3,0.9868286,1.4882712,0.3237266619870911,0.36235752857266285
0,HOXA1,0.8717076,0.36682603,0.3833679069048077,0.42606528042264175
0,TOP2A,0.83564395,0.17601684,0.40335525281484463,0.4440695154229158
0,FOSL1,0.74855316,0.42923957,0.45412657652044774,0.4953148009025349
0,OSM,0.7419293,0.23083192,0.45813016277042373,0.49852214927918503
0,HBG2,0.487465,0.66810596,0.6259288423873796,0.6671832433629113
0,IL21,0.39119807,0.3537064,0.6956508423593444,0.7364791085023307
0,CELSR3,0.38400227,0.23842569,0.7009767553313369,0.7404461672306238
0,CSF2,0.3617319,0.97024727,0.7175523860944316,0.7562518406253672
0,SUCNR1,0.3290709,0.19682789,0.7421021002861757,0.7768881362370902
0,IL6,0.26209512,0.066089876,0.7932481086526281,0.821265701894222
0,HAS1,0.24296828,0.45036882,0.8080299784771058,0.8321560897716409
0,ERCC4,0.24160025,0.1456615,0.8090899295007852,0.8321560897716409
0,PCLAF,0.17867137,0.11468513,0.8581957524096145,0.8807304329980508
0,RETN,0.16161376,0.86084384,0.8716100161244301,0.8925438811405191
0,IL22,0.035761062,0.17688677,0.9714728797739537,0.9777269970257174
0,TBX21,0.023274383,0.11588631,0.9814314053461248,0.9835284809985738
0,INPP5D,-0.0007877709,0.02156885,0.9993714498041485,0.9993714498041485
0,IL4,-0.030942874,0.034647815,0.9753150984853718,0.9794920368086496
0,IL13,-0.044909738,0.015947614,0.9641792563087059,0.9724732714167378
0,ANOS1,-0.04836171,0.09211213,0.9614279722409911,0.9717881874591052
0,BEST4,-0.06575855,0.018760692,0.9475700596606573,0.9598495852718105
0,IFNG,-0.075321175,0.036967985,0.9399591722139208,0.9542009778535256
0,HOXA6,-0.07560064,-0.30694768,0.9397368252261634,0.9542009778535256
0,TMEM217,-0.10566736,0.045105617,0.9158462786961034,0.9337650102358097
0,RIPK3,-0.1397667,0.08729262,0.8888443242691557,0.9082091243621656
0,HOXA11,-0.24981853,-0.3295806,0.8027276917533948,0.8292495317892999
0,PLAUR,-0.26599976,-0.00792506,0.790239397256852,0.8199607905165124
0,TMEM91,-0.30124536,0.08687775,0.7632274038052476,0.7936888079482508
0,ZBTB46,-0.32305583,-0.017156798,0.7466529680551106,0.7781783155952153
0,LGR5,-0.32410634,-0.21008664,0.7458575377208899,0.7781783155952153
0,CREM,-0.34488785,0.082098335,0.730178682171544,0.7661158880054902
0,NPY,-0.3528807,-0.2406911,0.7241778892971633,0.7615233858304251
0,ZGLP1,-0.40244654,-0.23184551,0.6873554164682474,0.7293431907773937
0,ERCC1,-0.46783453,0.060723804,0.6399029200516075,0.680531676880281
0,STAT3,-0.496834,-0.26296237,0.6193061039192393,0.6616277055538115
0,BEST2,-0.50174105,-1.3951843,0.6158496750101176,0.6594372090861761
0,IL23R,-0.5115159,-0.28122622,0.6089898484224248,0.6535840707325337
0,CD7,-0.5394731,-1.5931857,0.5895604347255956,0.6341831281795971
0,LRP3,-0.5903262,-0.33486712,0.5549719682299084,0.5983490875858093
0,IRGM,-0.6337027,-1.0099152,0.5262748483496341,0.5687163683778305
0,IL10,-0.6759282,-0.22161323,0.4990862339816198,0.5405807014720085
0,LTA,-0.73486274,-0.5521281,0.46242310429107325,0.5020287868345217
0,MAST3,-0.76358575,0.0060701375,0.4451141310659209,0.4866166141489905
0,GNLY,-0.78005725,-0.27641398,0.4353571875745247,0.47706196488890673
0,MYO10,-0.7934131,0.035315443,0.4275371829119067,0.4695900205753729
0,TNFRSF9,-0.8470097,-0.15022011,0.39698969212287993,0.4380898014250134
0,NFKB1,-0.8581617,-0.07251002,0.39080319217629533,0.43227994606293046
0,KLK1,-0.8632664,-0.14577162,0.3879910031049798,0.43018387814712894
0,PRND,-0.87284476,-0.49331826,0.38274771421752485,0.42606528042264175
0,HSPB1,-0.89346474,-1.1989499,0.3716083475416625,0.41496265475485644
0,CXCL11,-1.0143903,-0.1334101,0.31039653204256057,0.3491030540238871
0,SPHK2,-1.0847524,-0.013407714,0.27803133224630283,0.31345359332575967
0,ELF1,-1.1347095,-0.04888913,0.25649704291799513,0.2898725617555174
0,ZNF513,-1.2583365,-0.028583033,0.20827006578428964,0.23766097531102637
0,HOXA13,-1.2622463,-0.6015199,0.20686020396166782,0.23662789184883465
0,SOCS3,-1.2668489,-1.2300664,0.2052093110283063,0.2353133664358818
0,HOXA10,-1.2898096,-0.23777756,0.197116787653687,0.2265876799254392
0,MUC5B,-1.3918935,-0.98081696,0.1639546329545004,0.18893052298688132
0,SH2B1,-1.394649,0.007853682,0.16312171011503684,0.18843369961564602
0,PPARA,-1.4770752,0.021537598,0.13965548388837393,0.1621248067912064
0,KLRC1,-1.4979775,-0.5055218,0.1341391022683142,0.15610729271424156
0,CDKN1A,-1.535467,-0.012105795,0.12466915593036534,0.14544734858542624
0,BSN,-1.5510124,-1.2085953,0.12089871028496589,0.1417537378091225
0,LINC00682,-1.5590858,-0.8554612,0.11897606005791522,0.1398490530505319
0,RANBP1,-1.6678786,-0.0341495,0.09533983368208482,0.11234769345954217
0,CCDC71,-1.6878476,-0.04287071,0.0914404915202915,0.10802415748870708
0,ZNF365,-1.7268745,-0.82915777,0.08419021968756955,0.0999625646416965
0,GPX4,-1.7357154,-0.04304983,0.0826141683982448,0.09834021568217464
0,TMEM88,-1.881137,-1.4362909,0.05995328600822591,0.07154730569429504
0,HOXA9,-1.9193482,-0.62165254,0.05494027262159591,0.06573211188655226
0,TRIM8,-1.9772576,-0.09312921,0.04801252149942961,0.058035754080496105
0,H2AFX,-1.9995897,-0.11843899,0.045544584768723105,0.0551948585440081
0,MTOR,-2.1117966,-0.00071057957,0.03470390074311003,0.04227566090524312
0,IFNGR2,-2.2757344,-0.04496113,0.022861903621660868,0.027922481246247258
0,GPIHBP1,-2.2772663,-3.0715008,0.022770325434370037,0.02788324446140874
0,IGFBP3,-2.2900255,-0.044042133,0.02201984173514867,0.027034831868546404
0,ZNF300,-2.3580513,-0.6839969,0.018371157885551243,0.022614364956229743
0,TRIM56,-2.4161532,-0.03922337,0.015685458550605387,0.019410237625947034
0,CCL25,-2.5474362,-0.40356937,0.010851768908663139,0.0135719456484347
0,CCDC102B,-2.5968432,-0.18151559,0.009408483397788736,0.01179833880631796
0,CMC1,-2.6855004,-0.30484432,0.007242130426770289,0.009106056756448433
0,NKG7,-2.7283256,-0.9854801,0.006365672678815941,0.008047171122276757
0,FOS,-2.8500175,-0.005641926,0.004371680268488905,0.005541400124111612
0,ZFP91,-2.8635914,-0.16185412,0.00418867891192831,0.005338289156778199
0,TNF,-2.8726132,-0.82618946,0.004070921905812382,0.0052023497924414365
0,TNIP3,-2.922673,-0.551789,0.003470408531295534,0.00444705355513007
0,PAF1,-3.0880492,-0.042720504,0.0020147517889883885,0.0026030815124946398
0,CD44,-3.1366096,-0.18538664,0.0017091363223389162,0.0022143230253506953
0,POU5F1,-3.2363713,-0.45806912,0.0012105985404238953,0.0015727720649828447
0,BCAN,-3.2819993,-3.467187,0.0010307385792136766,0.0013428233156978174
0,EGR2,-3.4516609,-1.1558994,0.0005571474437041548,0.0007339948064529455
0,PPP1R14B,-3.481623,-0.06886036,0.0004983850748268886,0.0006584298594191852
0,RIMS1,-3.5691967,-0.55288714,0.0003580776293425117,0.0004757461987581813
0,LRRC3B,-3.6036367,-2.5371354,0.00031379541497578086,0.00041809673188534434
0,PLAGL2,-3.6765406,-0.14641616,0.00023641822835809324,0.0003177081636101597
0,DOCK3,-3.8768775,-1.6732765,0.00010580557525961579,0.00014383424578770957
0,TMEM98,-4.014536,-0.15441044,5.956284165053861e-05,8.168120682486143e-05
0,RORC,-4.025646,-1.228962,5.6819044821809065e-05,7.814701472559663e-05
0,C5orf30,-4.129801,-0.3377152,3.630774055109985e-05,5.037967549841962e-05
0,IL1A,-4.1994305,-2.2601829,2.675871263684024e-05,3.757435996011399e-05
0,CDH13,-4.2738585,-0.22541167,1.9211887602960498e-05,2.7058184041406827e-05
0,IFITM1,-4.3150926,-0.12676412,1.5953601196854708e-05,2.2536864341339935e-05
0,RPA3,-4.4747667,-0.24275441,7.649473917266815e-06,1.0937814839018708e-05
0,AP4B1,-4.5013595,-0.23024075,6.7520269833742e-06,9.713805690805213e-06
0,MATK,-4.5179024,-1.8698776,6.24552887309745e-06,9.040595807045383e-06
0,SP110,-4.5994744,-0.11757157,4.235577877051994e-06,6.150111530456301e-06
0,NKX2-3,-4.6535864,-0.10155351,3.2621064954960704e-06,4.7513290260486245e-06
0,SATB2,-4.7751813,-0.6253689,1.7954550070894975e-06,2.631463744765545e-06
0,TMEM171,-4.800781,-1.8399976,1.5804808617220025e-06,2.3236536807135397e-06
0,TSPO,-4.9508877,-0.76856005,7.387572588194478e-07,1.0964466910959526e-06
0,SYT1,-5.0382047,-1.3937266,4.699192431478836e-07,6.9965753979796e-07
0,CMA1,-5.0798316,-2.0254145,3.777693471162312e-07,5.642478464888932e-07
0,APOD,-5.092938,-0.25702873,3.525572823426907e-07,5.282727329671627e-07
0,PROX1,-5.115133,-1.0961901,3.1352007448674295e-07,4.7128498376372577e-07
0,TNFSF15,-5.140136,-0.42983767,2.7453989668199664e-07,4.1535229530276265e-07
0,LCN2,-5.382001,-0.50563097,7.366236813249827e-08,1.1216769692903145e-07
0,IMPDH2,-5.6374593,-0.13492464,1.7257757627576432e-08,2.6450615448801786e-08
0,MRC1,-5.6683226,-0.23121683,1.4420243285688299e-08,2.2247020069038857e-08
0,KCNA5,-5.734184,-1.7435588,9.798297606004895e-09,1.5166341838997676e-08
0,CDCA7,-5.837065,-0.9913193,5.312829637895575e-09,8.250718874745116e-09
0,CUL9,-5.939937,-0.19430403,2.8513173824691626e-09,4.44275034012637e-09
0,STIP1,-5.942027,-0.14775458,2.8151860036776384e-09,4.401074119082708e-09
0,CCL20,-6.001024,-1.3528513,1.960770463689774e-09,3.075589790871251e-09
0,STAT4,-6.0384116,-0.4608518,1.5563862506675154e-09,2.4494803743727004e-09
0,FOLR2,-6.058824,-0.9406084,1.3712025712054539e-09,2.165299683149353e-09
0,CEBPA,-6.079058,-1.1147385,1.2089034131387084e-09,1.9154584485204533e-09
0,TP53,-6.6590075,-0.1731104,2.756828187544354e-11,4.443135463774234e-11
0,MYRF,-6.8078866,-2.0392842,9.904274368511121e-12,1.6073026570351958e-11
0,GSDMB,-6.814025,-0.39995828,9.49052555878742e-12,1.5455057246775345e-11
0,SLC2A4RG,-6.816017,-0.64122504,9.359923612153705e-12,1.5295484927178007e-11
0,SERPINF1,-6.940557,-0.15993476,3.905567884748858e-12,6.427057326130577e-12
0,LRRK2,-7.2186675,-0.23183958,5.249936899395504e-13,8.762350198635201e-13
0,HOXA2,-7.2373095,-1.8843361,4.576726457098311e-13,7.666016815639672e-13
0,BCL2,-7.407654,-0.27938682,1.2855346506572135e-13,2.1687616948137884e-13
0,MUC2,-7.742769,-0.91789377,9.727483877017636e-15,1.646999977733311e-14
0,ZG16,-7.8629165,-2.2823944,3.752909099652097e-15,6.377225970060992e-15
0,MUC4,-7.9815693,-2.0379126,1.4448455597649435e-15,2.46411842738094e-15
0,IL3RA,-7.9975624,-0.84559953,1.2690645931921445e-15,2.172231000755897e-15
0,ZNF831,-8.272756,-1.4319345,1.3089808009184278e-16,2.2653579174566147e-16
0,KIT,-8.3314705,-1.2059145,7.984465009080372e-17,1.3869311441698867e-16
0,ASH1L,-8.567872,-0.34466615,1.0541471965558449e-17,1.8516667984445364e-17
0,GZMK,-8.5680275,-1.403976,1.0527228609134863e-17,1.8516667984445364e-17
0,RERGL,-9.092928,-1.9786028,9.640743181369006e-20,1.7192047726471725e-19
0,ATG12,-9.196431,-0.2951998,3.7003473240611026e-20,6.623904179330752e-20
0,CRIP2,-9.220253,-1.5953623,2.9639936645658565e-20,5.326103558166232e-20
0,TMEM50B,-9.346944,-0.24361366,9.021658392280045e-21,1.6273683792228233e-20
0,STK11,-9.392601,-0.24389246,5.853678782766076e-21,1.0599904822846677e-20
0,PLAC8,-9.417914,-0.3611824,4.6013769186459936e-21,8.364518507151051e-21
0,HOXA7,-9.509646,-1.3732651,1.9131216899450086e-21,3.504898721032067e-21
0,TEF,-9.564118,-0.73025954,1.131616542750014e-21,2.081286896273555e-21
0,NAIP,-9.730633,-0.25049502,2.2320002621281894e-22,4.13758151358941e-22
0,RIPK2,-9.744057,-0.29815364,1.9558678984424274e-22,3.64008747765674e-22
0,SP100,-9.786282,-0.27038294,1.289516887309255e-22,2.4094956978009587e-22
0,IL32,-9.890602,-0.91929907,4.5727076132153856e-23,8.578399482392064e-23
0,CLEC3B,-10.296318,-1.9462457,7.3210113784496365e-25,1.3901029702400323e-24
0,LGALS9,-10.344274,-0.3922814,4.442734191055267e-25,8.470090795141953e-25
0,CCL5,-10.555731,-0.96596646,4.7790521208892307e-26,9.185964937282989e-26
0,IFITM2,-10.814881,-0.28133073,2.926701679093947e-27,5.6486546810496346e-27
0,PDGFRB,-10.836968,-0.34168255,2.299657636290707e-27,4.4567745100014115e-27
0,ZFP36,-10.854976,-0.4194788,1.8885710669359393e-27,3.675269005779899e-27
0,GJA4,-11.112626,-1.8711102,1.0890931240145163e-28,2.146154097322723e-28
0,CD1C,-11.193191,-1.715171,4.402999848422505e-29,8.713109404684198e-29
0,KYNU,-11.196926,-0.6822105,4.2212719301555555e-29,8.388883623910828e-29
0,ADO,-11.457192,-0.4552382,2.1641614331466877e-30,4.3375714194264814e-30
0,KLRB1,-11.709413,-1.2378393,1.140670911535273e-31,2.315907608268585e-31
0,IRF6,-11.791618,-1.5094529,4.311752207983658e-32,8.792225154540589e-32
0,CA2,-11.939593,-1.1628641,7.35816685430305e-33,1.5069782771476551e-32
0,OAS3,-11.946194,-0.60677373,6.796743472985588e-33,1.3981020565044914e-32
0,FAS,-12.10022,-0.42182046,1.0532918003241742e-33,2.1761843804054523e-33
0,EFNA1,-12.151487,-1.6211838,5.633136033331368e-34,1.1690003538196512e-33
0,METRNL,-12.153251,-0.96413237,5.5129419399482455e-34,1.1491421199269899e-33
0,HOXA4,-12.446551,-2.1033964,1.4601882110397697e-35,3.112855777171145e-35
0,IFITM3,-12.993205,-0.33744735,1.3370797894017346e-38,2.863426580956226e-38
0,NXF1,-13.001832,-0.3467086,1.1944747733834162e-38,2.569764535398267e-38
0,RBCK1,-13.110023,-0.4308437,2.8851433321313806e-39,6.235632362993629e-39
0,MFAP5,-13.1237545,-1.9935004,2.4070911899627385e-39,5.2265081856135384e-39
0,POLR2E,-13.656236,-0.5681469,1.8531925143503057e-42,4.1191814655464136e-42
0,TRIM31,-13.667332,-1.684884,1.5912421293966377e-42,3.553774088985824e-42
0,FLT4,-13.914051,-1.6313077,5.204632782643361e-44,1.1679295574448498e-43
0,BECN1,-14.046329,-0.3732835,8.113283630404819e-45,1.8293894339710864e-44
0,MIER1,-14.089514,-0.36997736,4.405821810927314e-45,9.982272605434349e-45
0,TPD52L2,-14.27944,-0.40956178,2.939553225622591e-46,6.6924779748397814e-46
0,ZMIZ1,-14.360439,-0.39437202,9.16438876011705e-47,2.0966333309731203e-46
0,HMGB1,-14.3974905,-0.60421425,5.365684997387721e-47,1.2396582580171631e-46
0,CD3D,-14.445892,-1.8992822,2.6608913327329944e-47,6.208746443043654e-47
